Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
15/04/2004;0;-1;5;-1;10;0;922.1;1012.4;21.2;20.6;20.4;95;14;2.5;5
15/04/2004;1200;-1;5;-1;10;0;923;1013;22;20;19.2;84;18;3;70
15/04/2004;1800;0;5;0;8;0;920.5;1009.8;25.6;19.6;17.8;57;14;1.6;70
16/04/2004;0;-1;5;-1;10;0;922.2;1012.3;20;19.4;19.1;95;18;2.5;5
16/04/2004;1200;-1;5;-1;10;0.2;923.5;1013.6;21.2;21;20.9;99;14;3;20
16/04/2004;1800;-1;5;-1;10;6.8;921.4;1011.9;21.6;21.2;21.1;97;14;1.6;50
17/04/2004;0;0;1;0;2;0;924.2;1014.7;20;19.6;19.3;96;14;2.5;5
17/04/2004;1200;0;4;0;8;0.2;924.8;1015.1;22.2;20;19.2;81;14;3.8;60
17/04/2004;1800;0;2;0;7;0;922.8;1012.4;26;21.2;19.2;66;14;3.3;70
18/04/2004;0;-1;5;-1;10;0;924.9;1015.2;20.2;19.8;19.5;95;14;1.3;5
18/04/2004;1200;-1;5;-1;10;6.4;924.7;1015;22;20;19.2;84;14;3;60
18/04/2004;1800;0;2;0;5;0;921.6;1012.5;24.2;21;19.7;75;14;2.5;70
19/04/2004;0;-1;5;-1;10;0;924.4;1014.6;20.2;19.6;19.4;94;14;0.3;5
19/04/2004;1200;1;2;0;7;0.5;924.2;1012.9;22.6;19;18.7;71;9;5;70
19/04/2004;1800;2;2;0;5;0;920.6;1010.4;25.2;19.8;17.4;61;14;2.5;70
20/04/2004;0;0;-1;0;1;0;922.9;1013.7;20;18.4;18.1;96;14;2.5;5
20/04/2004;1200;0;2;4;7;0;923.6;1013.8;23.2;19.4;17.6;70;14;3.3;70
20/04/2004;1800;0;2;5;5;0;921.3;1011;25.6;20.2;18;61;14;3;70
21/04/2004;0;-1;5;-1;10;0;923.1;1013.1;20;19.4;19.3;95;14;2;5
21/04/2004;1200;0;5;0;8;0;924.5;1013;22.6;20;19;78;14;1.6;70
21/04/2004;1800;0;5;0;9;0;921.3;1012.4;23;20;18.7;77;14;4.1;70
22/04/2004;0;-1;5;-1;10;0.4;924.1;1014.4;20;19.4;19.1;95;14;2.1;5
22/04/2004;1200;0;5;0;10;1;922.4;1012.8;21.2;19.6;18.9;87;14;4.1;60
22/04/2004;1800;0;2;0;6;0;920.5;1010.2;24.8;20.6;19;69;14;3.8;70
23/04/2004;0;0;5;0;9;0;921.4;1011.5;20;19.4;19.2;95;14;1.1;5
23/04/2004;1200;-1;5;-1;10;0.5;920.8;1010.8;21;20.4;20.2;94;18;3.6;60
23/04/2004;1800;0;9;0;8;0;918.7;1008.3;21;21;17;99;14;3;70
24/04/2004;0;-1;5;-1;10;16.4;921;1011.1;20;19.8;19.7;98;14;1.6;70
24/04/2004;1200;-1;5;-1;10;1.6;921.1;1011.1;21;20.6;20.5;96;14;3;60
24/04/2004;1800;0;5;0;9;0.1;918.7;1008.5;23.2;20.6;19.6;79;9;1.6;70
25/04/2004;0;0;1;0;1;0.8;921.1;1010.8;21.4;19.4;19.2;95;9;3.8;5
25/04/2004;1200;0;0;0;7;0;922;1011.7;23;20;18.7;77;14;1.6;70
25/04/2004;1800;0;2;0;4;0;919.3;1008.1;26.8;21;18.6;59;18;3.3;70
26/04/2004;0;-1;5;-1;10;0;922.4;1012.1;21.4;21;20.9;96;14;0.7;5
26/04/2004;1200;0;4;0;7;0;923.4;1013;23.4;20.8;19.8;80;9;3;70
26/04/2004;1800;0;2;7;7;0;921.2;1010.2;27;20.6;17.8;57;14;1.6;70
27/04/2004;0;-1;5;-1;10;0;923;1012.6;21.6;20.8;20.4;94;9;3.3;5
27/04/2004;1200;0;5;5;9;0;924.3;1014;21.6;20;19.5;87;9;3.3;84
27/04/2004;1800;0;2;0;7;0;921.6;1011.3;25;21;19.4;71;14;1.6;84
28/04/2004;0;0;5;0;9;0;924.3;1014.5;20.8;19.2;18.8;93;9;3;5
28/04/2004;1200;1;1;0;4;0;925.2;1015.4;23.2;19;17;67;9;3.8;70
28/04/2004;1800;1;2;0;7;0;922.4;1012.5;25.6;19.8;17.5;58;14;3.5;70
29/04/2004;0;0;2;0;5;0;924.7;1014.7;20.8;19.8;19.3;92;9;2.8;5
29/04/2004;1200;0;2;0;6;0;924.7;1014.3;22.6;19;17.1;71;14;3.3;70
29/04/2004;1800;1;2;0;5;0;921.3;1011.1;26;18.8;15.4;51;14;3.3;70
30/04/2004;0;0;5;-1;10;0;924.1;1014.1;21;19;19.5;83;14;2.8;5
30/04/2004;1200;0;2;0;5;0;923.6;1013.7;23.2;19.4;17.6;70;14;2.5;70
30/04/2004;1800;1;2;0;7;0;920.8;1010.4;25.8;21.2;19.4;67;14;4.1;70
01/05/2004;0;0;5;0;9;1.2;922.9;1013;20;19.6;19.3;96;9;3.6;5
01/05/2004;1200;0;5;5;9;1.2;924;1014.2;22;19.8;19;82;9;5.8;70
01/05/2004;1800;0;2;2;5;0;920.4;1009.9;26;19;15.7;53;14;2.8;70
02/05/2004;0;0;2;2;7;0;922.6;1012.8;20;19;18.5;91;9;5;5
02/05/2004;1200;0;2;0;7;0;923.2;1013.2;23.2;19.4;17.6;70;14;4;70
02/05/2004;1800;0;2;0;5;0;921.1;1011;24.6;19;16.6;59;14;5.3;70
03/05/2004;0;null;5;null;10;0;923.3;null;19;18.4;null;93;14;2.1;5
03/05/2004;1200;0;5;0;8;1;923.9;1014.1;20;19;18.5;91;14;3.6;70
03/05/2004;1800;0;7;1;8;0;921.4;1011.5;24;18.4;15.2;60;14;3.3;70
04/05/2004;0;null;5;null;10;0;923.5;1014.3;19;18.4;18.2;93;14;1.8;5
04/05/2004;1200;null;5;null;10;0;923.1;1013.7;21.2;18.6;17.4;79;14;2.8;60
04/05/2004;1800;0;5;0;9;0;921.6;1011.5;25;19.6;17.2;62;14;3.3;70
05/05/2004;0;null;5;null;10;0;923.6;1013.5;20;19.2;18.8;93;14;2.5;5
05/05/2004;1200;0;2;0;7;0;924.4;1014.5;22.2;19;17.8;74;9;3.3;70
05/05/2004;1800;0;5;0;6;0;921.5;1011.3;25.2;19;16.6;56;14;1.6;70
06/05/2004;0;0;1;0;2;0;923.9;1014.3;19;18.2;17.8;91;14;0.5;5
06/05/2004;1200;null;5;null;10;0;924.7;1015.2;21.8;19.6;18.8;81;14;3.3;70
06/05/2004;1800;null;5;null;10;0;923;1013.3;24;21.2;20.1;79;14;2.5;70
07/05/2004;0;null;5;null;10;0.6;924.9;1015.2;20.6;20.4;20.3;97;14;2.6;5
07/05/2004;1200;-1;5;-1;10;1;925.2;1015.3;22;20.4;19.9;87;14;2.6;70
07/05/2004;1800;0;2;0;5;0;922.4;1012.1;25.8;21;19;65;14;3;70
08/05/2004;0;null;5;null;10;0;924.4;1014.6;20.4;19.4;18.5;91;14;2.8;5
08/05/2004;1200;0;2;0;8;0;924.8;1014.7;21.6;19;18;79;18;3.6;70
08/05/2004;1800;0;2;0;5;0;921.7;1010.5;25.6;21;16.5;66;14;2;70
09/05/2004;0;0;5;0;9;0;923.5;1013.7;20;19;18.5;91;14;1.5;5
09/05/2004;1200;-1;5;-1;10;0;923.9;1014;21.6;19.8;19;85;14;1;70
09/05/2004;1800;0;9;6;9;0;920;1009.3;26.6;21;16.7;62;9;1.6;70
10/05/2004;0;null;5;null;10;0;922.6;1012.6;21.2;20.8;20.7;97;14;2.8;5
10/05/2004;1200;-1;5;-1;10;0.2;923.5;1013.6;21.4;20.4;19.9;91;9;1.6;60
10/05/2004;1800;0;4;3;8;0.1;920.5;1009.7;26.2;21.8;20.1;67;14;2.5;70
11/05/2004;0;-1;5;-1;10;0;922.8;1012.8;21.2;20.6;20.4;95;14;1.1;5
11/05/2004;1200;null;5;null;10;0.8;924;1013.9;22.6;20;19;78;9;1.6;70
11/05/2004;1800;0;5;0;8;0;919.6;1008.5;26.6;21;19.6;62;14;1.6;70
12/05/2004;0;null;5;null;10;1.8;922.1;1011.8;21.6;21;20.8;95;9;3.6;5
12/05/2004;1200;0;5;0;9;0.4;924.1;1014;22.8;20.4;19.6;81;5;3.6;60
12/05/2004;1800;0;5;1;9;0;921;1010;27.4;20.2;17;52;9;2.8;60
13/05/2004;0;0;5;0;9;0;922.9;1012.7;21.2;19.8;19.1;88;9;2.8;5
13/05/2004;1200;0;5;0;9;0;923.7;1012.2;21.8;19.2;18.2;78;14;3.3;70
13/05/2004;1800;0;9;6;9;0;919.8;1028.6;27.4;21.4;19.8;58;14;1.6;70
14/05/2004;0;null;5;null;10;0;922.5;1012.4;22.8;20;19.3;78;9;2;5
14/05/2004;1200;0;2;0;8;0;923.4;1013.2;23.2;19.4;17.6;70;14;3;70
14/05/2004;1800;0;2;0;5;0;919.7;1008.8;26.4;20.4;18;58;14;3.1;70
15/05/2004;0;0;0;0;0;0;922;1011.9;19.6;18.8;18.4;93;9;2.6;5
15/05/2004;1200;0;2;5;8;0;923.4;1013.4;23;19.2;17.5;71;14;3.1;70
15/05/2004;1800;0;2;0;5;0;919.8;1009.3;27;20.4;17.8;55;18;0.2;70
16/05/2004;0;0;0;0;0;0;922.2;1012.3;19;18.4;18.2;93;9;0.2;5
16/05/2004;1200;0;2;5;6;0;923;1013;24.4;20.2;18.3;69;18;2.1;70
16/05/2004;1800;0;2;0;7;0;919.6;1007.8;26.8;21;18.6;59;14;3.6;70
17/05/2004;0;null;5;null;10;14.8;922.6;1012.2;20.2;20;19.9;97;14;2.3;5
17/05/2004;1200;1;2;0;6;2;923;1012.2;22.6;20.2;19.4;80;5;6.5;70
17/05/2004;1800;0;4;0;6;0;920.1;1009.8;24.4;20.8;18.8;73;14;1.6;70
18/05/2004;0;0;5;0;8;0;923.2;1013.2;20.2;19.6;19.4;94;14;0.8;5
18/05/2004;1200;0;4;7;8;0;925.1;1015.4;22.4;18.2;16.2;67;9;2.5;70
18/05/2004;1800;0;5;0;9;0;921.7;1011.6;24.4;20.4;18.1;71;14;2.1;70
19/05/2004;0;0;5;0;9;0;924;1014.1;20.4;19.6;19.2;93;14;2.8;5
19/05/2004;1200;-1;5;-1;10;1.2;926.6;1017;20.8;20.4;20.3;97;9;2.6;60
19/05/2004;1800;0;5;0;9;0.3;923.6;1013.8;23;21;20.3;85;14;2;70
20/05/2004;0;null;5;null;10;2.2;926;1016.8;19.6;19.4;19.3;98;14;0.5;5
20/05/2004;1200;null;5;null;10;7.2;926.9;1018;19.4;19.2;19.1;97;14;2.6;50
20/05/2004;1800;0;5;0;9;0;924.6;1014.8;24.2;20.8;19.5;74;14;2.8;70
21/05/2004;0;null;5;null;10;8.4;925.1;1017.1;19.4;19.2;19.1;97;14;1.6;5
21/05/2004;1200;-1;5;-1;10;4.2;925.3;1016.4;19;19;19;99;14;3.3;20
21/05/2004;1800;0;4;0;7;0;922.2;1012.1;24.6;19.6;17.1;63;14;3.3;70
22/05/2004;0;null;5;null;10;0;923.5;1014.5;19;18.8;18.7;97;18;2.8;5
22/05/2004;1200;-1;5;-1;10;4.6;924;1015;19;19;19;99;14;3.3;50
22/05/2004;1800;-1;5;-1;10;3;922.1;1012.7;20.6;20;19.8;94;14;2.5;50
23/05/2004;0;null;5;null;10;2.8;923.9;1014.9;19.4;19.4;19.4;99;14;1.3;5
23/05/2004;1200;-1;5;-1;10;2;924.9;1015.7;20.6;19.6;19.1;90;14;3.3;50
23/05/2004;1800;-1;5;-1;10;0.6;922.9;1013.8;21;19.6;18.9;87;9;2;60
24/05/2004;0;0;5;0;9;0;924.9;1014.5;19.8;19.4;19.1;95;9;2;5
24/05/2004;1200;null;5;null;10;0.8;926;1016.8;20.6;19.8;19.4;92;14;2.6;60
24/05/2004;1800;null;5;null;10;0.4;923.4;1015;21.8;20.8;20.4;91;14;3.3;60
25/05/2004;0;null;5;null;10;6.4;924.9;1015.7;19.6;19.4;19.3;98;14;2.5;5
25/05/2004;1200;-1;5;-1;10;0;926.1;1016.7;20.6;19;18.4;86;14;2;70
25/05/2004;1800;0;2;0;7;0;923;1015.4;25.2;19;16.1;56;14;2.3;70
26/05/2004;0;null;5;null;10;0;924.7;1015.2;20.6;19.2;18.5;87;14;2.5;5
26/05/2004;1200;null;5;null;10;0;924.7;1015.2;20.6;19.8;19.4;92;18;3;50
26/05/2004;1800;0;4;0;8;0;922.4;1012.5;23.8;20.8;19.7;77;14;2;70
27/05/2004;0;0;2;0;5;0;924.3;1015;19.8;19.4;19.3;95;14;3.1;5
27/05/2004;1200;0;2;0;7;0;924.9;1015.2;21.8;19.6;18.8;81;9;2.5;70
27/05/2004;1800;0;1;0;2;0;921.8;1011.5;26.4;19.2;15.8;51;9;2.5;70
28/05/2004;0;0;2;0;5;0;924.5;1014.9;20.2;19.6;19.4;94;9;3;5
28/05/2004;1200;-1;5;-1;10;0;926.3;1016.7;21.8;20.2;19.7;86;9;3.3;20
28/05/2004;1800;-1;5;-1;10;0.3;923.4;1012.7;23.2;21;20.2;82;9;5;50
29/05/2004;0;0;2;0;5;0;925.4;1016;19.4;19;18.7;95;9;3.3;5
29/05/2004;1200;0;2;0;7;0;926;1016.4;22.4;19.6;18.4;77;9;2.8;70
29/05/2004;1800;0;1;0;3;0;923.7;1013.8;25.2;19.8;17.4;61;18;4;70
30/05/2004;0;null;5;null;10;0;925.6;1016.2;19.4;19;18.7;95;14;2.6;5
30/05/2004;1200;0;2;0;7;6.8;925.8;1016.4;21.8;19.6;18.8;81;14;3;70
30/05/2004;1800;0;1;0;4;0;922.6;1012.9;23.4;19.6;17.8;71;18;3.8;70
31/05/2004;0;0;2;0;7;0;924.2;1014.6;19.4;19.2;18.5;97;14;1.3;5
31/05/2004;1200;null;5;null;10;5.2;925;1015.3;19.8;19.6;19.5;97;18;3;60
31/05/2004;1800;0;4;0;7;0.2;921.9;1012;24;21;19.9;78;18;3.3;70
01/06/2004;0;null;5;null;10;2;924.6;1015.5;19;19;19;99;18;2;1
01/06/2004;1200;null;5;null;10;10.4;925.3;1016.6;19.8;19.6;19.5;97;18;3;20
01/06/2004;1800;null;5;null;10;22.4;923.7;1014.9;19.4;19.2;19.1;97;14;3.3;20
02/06/2004;0;null;5;null;10;5.2;925;1016.1;18.2;18.2;18.2;100;18;1.1;5
02/06/2004;1200;1;5;1;10;0.6;926.2;1017.2;19.2;18.8;18.5;96;18;2;70
02/06/2004;1800;0;4;0;7;0;923.2;1013.2;25.2;20;17.7;62;14;1.6;70
03/06/2004;0;null;5;null;10;0.6;926.1;1017.1;19.6;19.4;19.3;98;18;2;1
03/06/2004;1200;0;5;0;9;14;925.9;1016.9;19.6;19.4;19.3;98;14;2.5;60
03/06/2004;1800;0;4;0;9;0.4;924;1019.2;22.8;19.2;17.7;72;14;4.1;70
04/06/2004;0;0;2;0;7;0;925.3;1016.4;18;17.8;17.7;97;14;2.8;5
04/06/2004;1200;0;4;0;7;0;925.5;1016.4;20.4;18.8;18.2;86;18;2.3;70
04/06/2004;1800;null;5;null;10;0;922.6;1013.1;23;18.4;16.1;66;14;1.6;70
05/06/2004;0;null;5;null;10;0;924.8;1015.5;19.6;19;18.8;95;14;1.6;5
05/06/2004;1200;null;5;null;10;4;924.8;1015.3;20.6;20;19.8;94;9;1.6;60
05/06/2004;1800;null;5;null;10;8;922.3;1012.4;23;21.4;20.9;88;14;3.3;70
06/06/2004;0;null;5;null;10;0;924.4;1014.8;20.4;19.8;19.6;95;9;4.6;5
06/06/2004;1200;0;5;0;9;2.2;925.4;1015.7;21.4;20.6;20.6;92;9;3.3;70
06/06/2004;1800;0;5;0;9;0;923.6;1013.8;23;20;18.7;77;9;3.3;70
07/06/2004;0;0;2;0;5;0;925.7;1016.5;18.8;18.4;18.1;96;14;1.6;5
07/06/2004;1200;0;2;0;6;0.6;926.7;1017.8;20.6;18.6;17.8;82;18;2.5;70
07/06/2004;1800;0;2;0;5;0;925;1015.3;24.2;19.6;17.4;65;18;4.1;70
08/06/2004;0;0;5;0;9;0;926;1017;18.6;18.2;17.9;97;14;2.5;5
08/06/2004;1200;0;2;0;6;0;926.3;1017.3;20.8;18;16.8;77;18;4.5;70
08/06/2004;1800;0;2;0;5;0;924.4;1014.7;23;17.4;14.3;59;9;3.3;70
09/06/2004;0;0;1;0;3;0;926.3;1017.3;18;17.4;17;93;9;2;5
09/06/2004;1200;null;5;null;10;2.2;927.4;1018.7;20.4;19.4;18.9;91;14;2;20
09/06/2004;1800;null;5;null;10;2.8;925.5;1016.8;20.4;20;19.7;97;14;3;20
10/06/2004;0;null;5;null;10;4.6;927.1;1018.3;18.2;18;17.9;98;14;0.7;5
10/06/2004;1200;null;5;null;10;0.4;926.9;1017.8;19.6;19.2;18.9;97;9;3.3;50
10/06/2004;1800;null;5;null;10;5.6;924;1015.2;20.2;20.2;20.2;99;9;5;20
11/06/2004;0;null;5;null;10;0.6;926.4;1017.6;18.6;18;17.8;95;14;3.1;5
11/06/2004;1200;0;1;0;2;0.2;927.1;1018.2;20.4;17.6;16.2;77;14;3;70
11/06/2004;1800;0;2;0;5;0;925;1015.7;23.6;18.8;16.6;63;14;3.3;70
12/06/2004;0;null;5;null;10;8.4;926.7;1017.8;18.6;18.4;18.3;99;14;2.1;5
12/06/2004;1200;null;5;null;10;8.2;928;1019.5;19;18.8;18.7;97;14;4;50
12/06/2004;1800;null;5;null;10;1.6;926.2;1017.7;19.6;19;18.8;95;18;2.6;50
13/06/2004;0;null;5;null;10;0.4;927.8;1019.2;18.6;18.4;18.3;99;18;2.1;5
13/06/2004;1200;null;5;null;10;0.6;927.1;1018.2;20.2;19.2;18.7;91;14;2.3;60
13/06/2004;1800;0;2;0;5;0;924.3;1014.7;23.6;20.2;18.9;73;18;2.1;70
14/06/2004;0;null;5;null;10;0.2;926.5;1017.3;19.2;19;18.9;98;14;2.8;5
14/06/2004;1200;null;5;null;10;5.6;927.5;1018.5;19;18.8;18.7;97;18;3.3;60
14/06/2004;1800;null;5;null;10;13;925.1;1016.4;19;19;19;99;18;4.6;20
15/06/2004;0;0;5;0;9;6.2;927.8;1019.2;17.4;16.8;16.4;93;9;2.3;5
15/06/2004;1200;0;5;0;9;0.1;927.6;1019.6;20.2;18.8;18.1;87;14;3.3;60
15/06/2004;1800;0;5;0;9;0.2;924.8;1015.5;22.6;19.6;18.4;75;30;4.1;60
16/06/2004;0;0;5;0;9;3;927.3;1018.3;18.6;18.4;18.3;99;2;3.1;5
16/06/2004;1200;null;5;null;10;3.4;926.7;1017.8;19.2;19.2;19.2;100;14;3.6;10
16/06/2004;1800;null;5;null;10;1.2;923.5;1014.6;20;19.6;19.3;96;14;3.3;10
17/06/2004;0;null;5;null;10;6.8;925.3;1016.4;18.8;18.8;18.8;99;14;3.1;5
17/06/2004;1200;null;5;null;10;8.6;926.5;1017.7;18.8;18.8;18.8;99;14;2.6;20
17/06/2004;1800;null;5;null;10;3.2;924.1;1015.3;19.6;19.4;19.3;98;14;2.5;10
18/06/2004;0;null;5;null;10;2.8;926;1016.7;18.4;18.2;18.1;97;4;1.1;5
18/06/2004;1200;null;5;null;10;5.2;927.2;1018.6;19;18;17.5;89;14;3.3;70
18/06/2004;1800;null;5;null;10;1.2;925.4;1016.9;19.4;19.4;19.4;99;18;3.3;10
19/06/2004;0;null;5;null;10;2.2;927.1;1018.6;18.2;18.2;18.2;100;14;3.6;5
19/06/2004;1200;null;5;null;10;1;928.4;1019.9;19.2;18.8;18.6;96;18;3.3;60
19/06/2004;1800;0;5;0;9;0.2;926;1017;21.8;19.4;18.4;79;18;3.6;60
20/06/2004;0;null;5;null;10;0;928.2;1018.5;18.4;18.4;18.4;99;18;3;5
20/06/2004;1200;null;5;null;10;15;927.8;1019.3;19;19;19;99;14;3.3;10
20/06/2004;1800;null;5;null;10;6;925.1;1016.4;19;19;19;99;14;3.3;50
21/06/2004;0;null;5;null;10;5.6;926.7;1017.9;18.2;18.2;18.2;100;14;2.8;5
21/06/2004;1200;0;5;0;9;11.6;926.7;1018.2;19;18.8;18.7;97;14;3.6;60
21/06/2004;1800;null;5;null;10;2.2;925.4;1016.3;20;18.8;18.1;90;14;2.8;50
22/06/2004;0;null;5;null;10;0;926;1017.4;18;17.6;17.4;95;14;4.6;5
22/06/2004;1200;0;5;0;8;3;926.9;1018.4;19.8;17.6;16.6;80;14;4.6;70
22/06/2004;1800;0;5;0;9;0;925;1015.9;22;17.6;17.2;66;14;3.3;70
23/06/2004;0;0;5;0;9;0.2;926.8;1018.1;18.6;18.2;17.9;97;9;2.3;5
23/06/2004;1200;null;5;null;10;2;927.6;1019.1;19.4;18.4;17.9;90;14;3.3;60
23/06/2004;1800;null;5;null;10;1.8;925.8;1017.2;20.2;18.6;18.4;85;9;2.6;50
24/06/2004;0;0;5;0;10;0.6;927.2;1018.7;17.8;17.6;17.5;97;14;3;5
24/06/2004;1200;0;2;0;7;0;926.9;1018;19.8;17.4;16.3;79;14;3;70
24/06/2004;1800;null;5;null;10;0;924.1;1015;20;19.4;19.2;95;14;2.3;70
25/06/2004;0;null;5;null;10;0.5;926;null;18;17.6;null;95;14;0.7;5
25/06/2004;1200;null;5;null;10;3.5;926.4;1017.8;19.2;18.2;17.7;91;18;2.5;60
25/06/2004;1800;null;5;null;10;2.1;923.2;1014.5;19.6;19;18.8;95;18;2.6;60
26/06/2004;0;null;5;null;10;3.4;925;1016.1;18.4;18.2;16.1;97;14;1.6;5
26/06/2004;1200;null;5;null;10;6.2;925.6;1017;18.4;17.6;17.1;92;14;3.8;60
26/06/2004;1800;null;5;null;10;1.4;924.2;1015.8;17.8;17.6;17.5;97;14;1.1;60
27/06/2004;0;null;5;null;10;0;925;1016.3;18.4;18.2;18.1;97;18;2.1;5
27/06/2004;1200;null;5;null;10;3.8;925.4;1016.7;18.8;18.2;18;94;14;2.8;20
27/06/2004;1800;0;5;0;8;0.2;923.4;1014.2;21.2;18.8;17.8;80;18;3.3;70
28/06/2004;0;0;2;0;5;0;924.4;1015.8;17.4;17.2;16.8;97;14;1.6;5
28/06/2004;1200;0;5;0;9;0;925.2;1016.1;20.2;18.2;17.4;82;14;3.3;70
28/06/2004;1800;0;5;0;8;0.5;922.8;1013.1;22;19.6;18.6;81;14;2;70
29/06/2004;0;null;5;null;10;0.2;924.8;1016.1;18.4;18.2;18.1;97;14;1.6;5
29/06/2004;1200;null;5;null;10;1;925.7;1017.1;19;17.6;16.8;86;18;4.3;60
29/06/2004;1800;null;5;null;10;4;923.5;1014.7;20.2;19.2;18.5;91;9;1.3;60
30/06/2004;0;null;5;null;10;0;925;1015.8;19;18.8;18.7;97;14;0.5;5
30/06/2004;1200;null;5;null;10;2.6;925.7;null;19;19;null;99;9;4.1;10
30/06/2004;1800;null;5;null;10;1.6;923.6;1013.8;19;18.2;17.8;91;14;3.3;10
01/07/2004;0;null;5;null;10;0.2;925.6;1016.6;17.6;17.4;17.3;98;14;1.8;5
01/07/2004;1200;0;2;0;6;0.2;925.7;1016.9;20.2;18.6;18;85;14;3.3;70
01/07/2004;1800;0;2;0;7;0;924.5;1015;23.8;19.4;17.5;67;14;2.1;70
02/07/2004;0;0;5;0;9;0;924.2;1015;18.4;18;17.8;95;9;1.3;5
02/07/2004;1200;null;5;null;10;0.9;925;1015.5;20.6;19.6;19.1;90;14;1.3;70
02/07/2004;1800;null;5;null;10;1.6;923.2;1014.5;19.6;19;18.2;95;14;2.5;50
03/07/2004;0;null;5;null;10;0.7;924.6;1015.7;17.8;17.8;17.8;99;14;1.6;5
03/07/2004;1200;null;5;null;10;1.5;924.5;1015.3;18.8;17.4;16.6;87;14;1.6;70
03/07/2004;1800;null;5;null;10;0;922.6;1014.1;18.4;18.4;18.4;99;14;3.3;50
04/07/2004;0;-1;5;-1;10;1.5;924.4;1015.8;17;17;17;100;14;0.8;5
04/07/2004;1200;null;5;null;10;4.5;925.3;1016.6;18.4;18;17.8;95;18;1.6;60
04/07/2004;1800;-1;5;-1;10;11.4;922.5;1013.7;19.4;18.6;18.2;91;5;2.5;50
05/07/2004;0;null;5;null;10;0.2;923.6;1014.8;19.2;19;18.9;98;14;1.6;5
05/07/2004;1200;0;4;0;8;0;925.6;1016.6;20.2;18.8;18.1;87;9;1.6;70
05/07/2004;1800;0;2;0;6;0;923.5;1013.6;24.8;20.2;19.3;66;14;2.6;70
06/07/2004;0;0;5;0;8;0;925.3;1016.1;19.8;19;18.6;92;9;2.1;5
06/07/2004;1200;0;5;5;8;0;925;1015.3;21.4;19.6;19;84;18;1.6;70
06/07/2004;1800;0;5;0;9;0;922;1011.9;24;20.6;19.3;75;18;3.3;70
07/07/2004;0;null;5;null;10;3.8;924;1014.6;19;19;19;99;18;1.6;5
07/07/2004;1200;null;5;null;10;0.7;924.1;1017.9;19.8;18.8;18.3;90;14;1.6;60
07/07/2004;1800;0;4;0;8;0;922.1;1012.3;23.4;20.2;18.9;76;14;2.5;70
08/07/2004;0;null;5;null;10;0;923.1;1013.7;19;18.8;18.7;97;14;1.1;5
08/07/2004;1200;null;5;null;10;0.8;923.9;1014.5;20.4;19.6;19.2;93;14;1.6;70
08/07/2004;1800;0;5;0;9;1.5;921.5;1012.1;21;20;19.5;91;14;2.5;70
09/07/2004;0;null;5;null;10;2.6;923.1;1013.6;19.2;18.8;18.5;96;9;4.1;5
09/07/2004;1200;null;5;null;10;1.1;924.3;1015.1;20;19.4;19.2;95;5;3.3;60
09/07/2004;1800;0;5;0;9;0;921.8;1012.2;22;20;19.2;84;9;2.6;70
10/07/2004;0;0;5;0;9;0;923.4;1013.9;19.8;18.8;18.3;90;14;1.1;5
10/07/2004;1200;0;1;0;3;0;924.1;1014.7;20.6;18.4;17.4;81;9;3.3;70
10/07/2004;1800;0;2;0;5;0;922.1;1012.2;24.8;19.4;17;61;14;3.1;70
11/07/2004;0;null;5;null;10;0;923.9;1014.5;19.4;19;18.7;95;18;1.6;5
11/07/2004;1200;0;2;0;5;0;924.7;1015.6;20;17.8;16.8;81;14;0.5;70
11/07/2004;1800;0;1;0;4;0;922;1012.2;23.4;17.6;14.7;57;14;2.5;70
12/07/2004;0;0;5;0;8;0;923.7;1014.9;17.2;16.8;16.3;96;14;0.3;5
12/07/2004;1200;0;4;0;7;0;924;1014.7;19.6;17.6;16.8;83;14;3.3;70
12/07/2004;1800;0;2;0;5;0;921.7;1012.3;22.4;18.2;16.2;67;14;2.5;70
13/07/2004;0;null;5;null;10;0;924.1;1015.1;18.4;18;17.8;95;18;3.3;5
13/07/2004;1200;null;5;null;10;3.3;924.6;1015.9;18.8;18.6;18.5;97;18;1.6;20
13/07/2004;1800;null;5;null;10;3.3;922.6;1013.7;19.2;19;18.9;98;14;3.3;50
14/07/2004;0;null;5;null;10;2.1;null;1016.1;17.2;17;16.9;98;14;1.5;5
14/07/2004;1200;null;5;null;10;1.9;925;1016.1;19;18.2;17.8;91;14;3;70
14/07/2004;1800;null;5;null;10;2.3;923.4;1014.7;19.6;18.6;18.1;91;9;1.6;70
15/07/2004;0;null;5;null;10;2.8;925.2;null;18.4;18.2;null;97;18;3.5;5
